cod;depto_origen;depto_destino;personas_mig;personas_mig_18_25;personas_mig_26_35;personas_mig_100k;pob_origen;pob_destino;dist;dist_km;pbi_origen;pbi_porcen_ori;pbi_destino;pbi_porcen_des;pbi_origen_millardos;pbi_destino_millardos;largo_limite;dummy_limit;empresas_origen;empresas_destino;menores_25_origen;menores_25_destino;pob_destino_k;pob_origen_k;nom_depto_orig;nom_depto_des;edad_prom_ori;porc_ocupados_ori;edad_prom_des;porc_ocupados_des;tasa_desemp_mujeres_2011_ori;tasa_desemp_varones_2011_ori;tasa_desemp_total_2011_ori;tasa_desemp_mujeres_2011_des;tasa_desemp_varones_2011_des;tasa_desemp_total_2011_des;log_pbi_destino;log_dist_km;log_pbi_origen_millardos;log_pbi_destino_millardos;log_pob_destino_k;log_pob_origen_k;log_edad_prom_des;log_porc_ocupados_des
812;8;12;30;6;8;16;67047;54765;290364;290;17767290;1,9;24297744;2,6;17,767;24,298;;False;101;67;24814;22474;54,765;67,047;FLORIDA;RIO NEGRO;36,72022611004221;71,73437762775389;34,17324933808089;67,71526102054028;7,4;3,0;4,9;8,2;5,6;6,7;17,00589406449475;5,66988092298052;2,877342804053769;3,1903940424325503;4,00305130377571;4,2053938659973955;3,5314431549067016;4,215311575792962
912;9;12;11;0;4;5;58815;54765;401227;401;15594153;1,7;24297744;2,6;15,594;24,298;;False;54;67;20753;22474;54,765;58,815;LAVALLEJA;RIO NEGRO;37,93515259712658;72,52336448598132;34,17324933808089;67,71526102054028;9,2;2,7;5,5;8,2;5,6;6,7;17,00589406449475;5,993961427306569;2,746886224887408;3,1903940424325503;4,00305130377571;4,0743969244124045;3,5314431549067016;4,215311575792962
1012;10;12;95;13;27;79;164298;54765;423946;424;51311595;5,5;24297744;2,6;51,312;24,298;;False;188;67;62922;22474;54,765;164,298;MALDONADO;RIO NEGRO;35,05074924831708;73,44975086524454;34,17324933808089;67,71526102054028;7,7;3,7;5,5;8,2;5,6;6,7;17,00589406449475;6,049733455231958;3,937924642950799;3,1903940424325503;4,00305130377571;5,101681852114599;3,5314431549067016;4,215311575792962
1112;11;12;640;125;146;174;113107;54765;78652;79;26828524;2,9;24297744;2,6;26,829;24,298;203139,0;True;144;67;46112;22474;54,765;113,107;PAYSANDU;RIO NEGRO;34,56219332136826;67,06215335353652;34,17324933808089;67,71526102054028;7,4;4,9;5,9;8,2;5,6;6,7;17,00589406449475;4,3694478524670215;3,289483392032154;3,1903940424325503;4,00305130377571;4,728334273337693;3,5314431549067016;4,215311575792962
1312;13;12;36;6;5;23;103473;54765;382195;382;20212707;2,2;24297744;2,6;20,213;24,298;;False;62;67;42934;22474;54,765;103,473;RIVERA;RIO NEGRO;33,98187933083993;65,9688442829875;34,17324933808089;67,71526102054028;6,9;5,2;5,9;8,2;5,6;6,7;17,00589406449475;5,945420608606575;3,006325961764861;3,1903940424325503;4,00305130377571;4,639310709107822;3,5314431549067016;4,215311575792962
1412;14;12;30;7;4;28;68088;54765;515282;515;17547856;1,9;24297744;2,6;17,548;24,298;;False;54;67;24443;22474;54,765;68,088;ROCHA;RIO NEGRO;36,931441663729295;67,36970952403371;34,17324933808089;67,71526102054028;6,1;2,8;4,2;8,2;5,6;6,7;17,00589406449475;6,244166900663736;2,8649399833039673;3,1903940424325503;4,00305130377571;4,22080098617466;3,5314431549067016;4,215311575792962
1512;15;12;161;28;48;123;124861;54765;197616;198;25542275;2,8;24297744;2,6;25,542;24,298;;False;97;67;53810;22474;54,765;124,861;SALTO;RIO NEGRO;33,297819174922516;66,35408370372274;34,17324933808089;67,71526102054028;9,2;5,0;6,8;8,2;5,6;6,7;17,00589406449475;5,288267030694535;3,2403241560740703;3,1903940424325503;4,00305130377571;4,827201118571573;3,5314431549067016;4,215311575792962
1612;16;12;55;6;10;37;108304;54765;255902;256;26930981;2,9;24297744;2,6;26,931;24,298;;False;154;67;40551;22474;54,765;108,304;SAN JOSE;RIO NEGRO;35,62451986999557;70,87153001936734;34,17324933808089;67,71526102054028;8,7;4,7;6,4;8,2;5,6;6,7;17,00589406449475;5,545177444479562;3,293278039442661;3,1903940424325503;4,00305130377571;4,6849420877662515;3,5314431549067016;4,215311575792962
1712;17;12;372;58;81;38;82594;54765;67704;68;22993631;2,5;24297744;2,6;22,994;24,298;177941,0;True;85;67;31637;22474;54,765;82,594;SORIANO;RIO NEGRO;35,76436545027484;70,56486944330861;34,17324933808089;67,71526102054028;8,3;3,0;5,2;8,2;5,6;6,7;17,00589406449475;4,219507705176107;3,1352333123315486;3,1903940424325503;4,00305130377571;4,413937038663394;3,5314431549067016;4,215311575792962
1812;18;12;134;20;37;69;90051;54765;282223;282;18093592;2,0;24297744;2,6;18,094;24,298;39858,0;True;61;67;35648;22474;54,765;90,051;TACUAREMBO;RIO NEGRO;35,0003442493698;65,68821966341896;34,17324933808089;67,71526102054028;9,0;5,2;6,8;8,2;5,6;6,7;17,00589406449475;5,641907070938114;2,89558039160355;3,1903940424325503;4,00305130377571;4,500376176502005;3,5314431549067016;4,215311575792962
1912;19;12;16;0;2;13;48134;54765;443288;443;11720592;1,3;24297744;2,6;11,721;24,298;;False;38;67;18500;22474;54,765;48,134;TREINTA Y TRES;RIO NEGRO;35,69273278763452;66,06116652354845;34,17324933808089;67,71526102054028;12,0;5,4;8,0;8,2;5,6;6,7;17,00589406449475;6,093569770045136;2,4613821047410434;3,1903940424325503;4,00305130377571;3,8739887881102124;3,5314431549067016;4,215311575792962
212;2;12;57;11;15;45;73377;54765;380391;380;14214980;1,5;24297744;2,6;14,215;24,298;;False;55;67;30880;22474;54,765;73,377;ARTIGAS;RIO NEGRO;33,966910612317214;63,54048882317126;34,17324933808089;67,71526102054028;11,5;5,4;8,1;8,2;5,6;6,7;17,00589406449475;5,940171252720432;2,654297745102963;3,1903940424325503;4,00305130377571;4,295610535016993;3,5314431549067016;4,215311575792962
113;1;13;1665;200;496;1620;1318755;103473;496031;496;465848031;50,3;20212707;2,2;465,848;20,213;;False;3124;62;456072;42934;103,473;1318,755;MONTEVIDEO;RIVERA;37,481047654795624;70,39570159219609;33,98187933083993;65,9688442829875;7,4;5,1;6,2;6,9;5,2;5,9;16,821822024002444;6,206575926724928;6,143859400659784;3,006325961764861;4,639310709107822;7,184443388686383;3,5258274216843923;4,189182574254394
313;3;13;320;37;57;287;520173;103473;487220;487;86306492;9,3;20212707;2,2;86,306;20,213;;False;563;62;197993;42934;103,473;520,173;CANELONES;RIVERA;35,40663971409512;71,04518002114733;33,98187933083993;65,9688442829875;8,1;4,3;6,0;6,9;5,2;5,9;16,821822024002444;6,18826412308259;4,457899120585731;3,006325961764861;4,639310709107822;6,254161448553351;3,5258274216843923;4,189182574254394
413;4;13;145;40;20;117;84698;103473;240871;241;17048887;1,8;20212707;2,2;17,049;20,213;64044,0;True;88;62;33360;42934;103,473;84,698;CERRO LARGO;RIVERA;35,614748872464524;65,58203917553142;33,98187933083993;65,9688442829875;3,8;1,7;2,6;6,9;5,2;5,9;16,821822024002444;5,484796933490655;2,836091550983094;3,006325961764861;4,639310709107822;4,439091988628338;3,5258274216843923;4,189182574254394
513;5;13;34;8;4;28;123203;103473;484613;485;43788749;4,7;20212707;2,2;43,789;20,213;;False;60;62;43030;42934;103,473;123,203;COLONIA;RIVERA;37,63241966510556;76,05841493228472;33,98187933083993;65,9688442829875;4,1;2,5;3,2;6,9;5,2;5,9;16,821822024002444;6,184148890937483;3,7793826442885683;3,006325961764861;4,639310709107822;4,813833401452298;3,5258274216843923;4,189182574254394
613;6;13;42;9;9;35;57084;103473;336484;336;13023942;1,4;20212707;2,2;13,024;20,213;;False;40;62;22663;42934;103,473;57,084;DURAZNO;RIVERA;35,09302081143578;67,28410796725862;33,98187933083993;65,9688442829875;13,1;5,8;8,9;6,9;5,2;5,9;16,821822024002444;5,817111159963204;2,5667938092601843;3,006325961764861;4,639310709107822;4,044523867238145;3,5258274216843923;4,189182574254394
713;7;13;10;1;3;8;25050;103473;359348;359;7284124;0,8;20212707;2,2;7,284;20,213;;False;28;62;9048;42934;103,473;25,05;FLORES;RIVERA;37,06007984031936;75,4187792824594;33,98187933083993;65,9688442829875;6,6;4,4;5,4;6,9;5,2;5,9;16,821822024002444;5,883322388488279;1,9856801618653614;3,006325961764861;4,639310709107822;3,2208738275308737;3,5258274216843923;4,189182574254394
813;8;13;46;9;7;34;67047;103473;419126;419;17767290;1,9;20212707;2,2;17,767;20,213;;False;101;62;24814;42934;103,473;67,047;FLORIDA;RIVERA;36,72022611004221;71,73437762775389;33,98187933083993;65,9688442829875;7,4;3,0;4,9;6,9;5,2;5,9;16,821822024002444;6,037870919922137;2,877342804053769;3,006325961764861;4,639310709107822;4,2053938659973955;3,5258274216843923;4,189182574254394
913;9;13;25;8;5;22;58815;103473;464972;465;15594153;1,7;20212707;2,2;15,594;20,213;;False;54;62;20753;42934;103,473;58,815;LAVALLEJA;RIVERA;37,93515259712658;72,52336448598132;33,98187933083993;65,9688442829875;9,2;2,7;5,5;6,9;5,2;5,9;16,821822024002444;6,142037405587356;2,746886224887408;3,006325961764861;4,639310709107822;4,0743969244124045;3,5258274216843923;4,189182574254394
1013;10;13;117;13;34;111;164298;103473;533797;534;51311595;5,5;20212707;2,2;51,312;20,213;;False;188;62;62922;42934;103,473;164,298;MALDONADO;RIVERA;35,05074924831708;73,44975086524454;33,98187933083993;65,9688442829875;7,7;3,7;5,5;6,9;5,2;5,9;16,821822024002444;6,280395838960195;3,937924642950799;3,006325961764861;4,639310709107822;5,101681852114599;3,5258274216843923;4,189182574254394
1113;11;13;66;10;23;62;113107;103473;340541;341;26828524;2,9;20212707;2,2;26,829;20,213;;False;144;62;46112;42934;103,473;113,107;PAYSANDU;RIVERA;34,56219332136826;67,06215335353652;33,98187933083993;65,9688442829875;7,4;4,9;5,9;6,9;5,2;5,9;16,821822024002444;5,831882477283517;3,289483392032154;3,006325961764861;4,639310709107822;4,728334273337693;3,5258274216843923;4,189182574254394
1213;12;13;54;4;13;47;54765;103473;382195;382;24297744;2,6;20212707;2,2;24,298;20,213;;False;67;62;22474;42934;103,473;54,765;RIO NEGRO;RIVERA;34,17324933808089;67,71526102054028;33,98187933083993;65,9688442829875;8,2;5,6;6,7;6,9;5,2;5,9;16,821822024002444;5,945420608606575;3,1903940424325503;3,006325961764861;4,639310709107822;4,00305130377571;3,5258274216843923;4,189182574254394
1413;14;13;17;1;5;17;68088;103473;466323;466;17547856;1,9;20212707;2,2;17,548;20,213;;False;54;62;24443;42934;103,473;68,088;ROCHA;RIVERA;36,931441663729295;67,36970952403371;33,98187933083993;65,9688442829875;6,1;2,8;4,2;6,9;5,2;5,9;16,821822024002444;6,144185634125646;2,8649399833039673;3,006325961764861;4,639310709107822;4,22080098617466;3,5258274216843923;4,189182574254394
1513;15;13;97;19;17;62;124861;103473;286873;287;25542275;2,8;20212707;2,2;25,542;20,213;26429,0;True;97;62;53810;42934;103,473;124,861;SALTO;RIVERA;33,297819174922516;66,35408370372274;33,98187933083993;65,9688442829875;9,2;5,0;6,8;6,9;5,2;5,9;16,821822024002444;5,659482215759621;3,2403241560740703;3,006325961764861;4,639310709107822;4,827201118571573;3,5258274216843923;4,189182574254394
1613;16;13;32;2;7;30;108304;103473;459885;460;26930981;2,9;20212707;2,2;26,931;20,213;;False;154;62;40551;42934;103,473;108,304;SAN JOSE;RIVERA;35,62451986999557;70,87153001936734;33,98187933083993;65,9688442829875;8,7;4,7;6,4;6,9;5,2;5,9;16,821822024002444;6,131226489483141;3,293278039442661;3,006325961764861;4,639310709107822;4,6849420877662515;3,5258274216843923;4,189182574254394
1713;17;13;18;4;4;13;82594;103473;446333;446;22993631;2,5;20212707;2,2;22,994;20,213;;False;85;62;31637;42934;103,473;82,594;SORIANO;RIVERA;35,76436545027484;70,56486944330861;33,98187933083993;65,9688442829875;8,3;3,0;5,2;6,9;5,2;5,9;16,821822024002444;6,100318952020064;3,1352333123315486;3,006325961764861;4,639310709107822;4,413937038663394;3,5258274216843923;4,189182574254394
1813;18;13;421;96;83;227;90051;103473;145310;145;18093592;2,0;20212707;2,2;18,094;20,213;214679,0;True;61;62;35648;42934;103,473;90,051;TACUAREMBO;RIVERA;35,0003442493698;65,68821966341896;33,98187933083993;65,9688442829875;9,0;5,2;6,8;6,9;5,2;5,9;16,821822024002444;4,976733742420574;2,89558039160355;3,006325961764861;4,639310709107822;4,500376176502005;3,5258274216843923;4,189182574254394
1913;19;13;23;6;4;20;48134;103473;324423;324;11720592;1,3;20212707;2,2;11,721;20,213;;False;38;62;18500;42934;103,473;48,134;TREINTA Y TRES;RIVERA;35,69273278763452;66,06116652354845;33,98187933083993;65,9688442829875;12,0;5,4;8,0;6,9;5,2;5,9;16,821822024002444;5,780743515792329;2,4613821047410434;3,006325961764861;4,639310709107822;3,8739887881102124;3,5258274216843923;4,189182574254394
213;2;13;146;41;27;131;73377;103473;165817;166;14214980;1,5;20212707;2,2;14,215;20,213;;False;55;62;30880;42934;103,473;73,377;ARTIGAS;RIVERA;33,966910612317214;63,54048882317126;33,98187933083993;65,9688442829875;11,5;5,4;8,1;6,9;5,2;5,9;16,821822024002444;5,111987788356544;2,654297745102963;3,006325961764861;4,639310709107822;4,295610535016993;3,5258274216843923;4,189182574254394
114;1;14;1266;147;360;1203;1318755;68088;252064;252;465848031;50,3;17547856;1,9;465,848;17,548;;False;3124;54;456072;24443;68,088;1318,755;MONTEVIDEO;ROCHA;37,481047654795624;70,39570159219609;36,931441663729295;67,36970952403371;7,4;5,1;6,2;6,1;2,8;4,2;16,680442335171204;5,529429087511423;6,143859400659784;2,8649399833039673;4,22080098617466;7,184443388686383;3,609063265842278;4,210195503311703
314;3;14;360;44;70;296;520173;68088;232423;232;86306492;9,3;17547856;1,9;86,306;17,548;;False;563;54;197993;24443;68,088;520,173;CANELONES;ROCHA;35,40663971409512;71,04518002114733;36,931441663729295;67,36970952403371;8,1;4,3;6,0;6,1;2,8;4,2;16,680442335171204;5,44673737166631;4,457899120585731;2,8649399833039673;4,22080098617466;6,254161448553351;3,609063265842278;4,210195503311703
414;4;14;95;17;14;77;84698;68088;254936;255;17048887;1,8;17547856;1,9;17,049;17,548;;False;88;54;33360;24443;68,088;84,698;CERRO LARGO;ROCHA;35,614748872464524;65,58203917553142;36,931441663729295;67,36970952403371;3,8;1,7;2,6;6,1;2,8;4,2;16,680442335171204;5,541263545158426;2,836091550983094;2,8649399833039673;4,22080098617466;4,439091988628338;3,609063265842278;4,210195503311703
514;5;14;35;8;6;28;123203;68088;398583;399;43788749;4,7;17547856;1,9;43,789;17,548;;False;60;54;43030;24443;68,088;123,203;COLONIA;ROCHA;37,63241966510556;76,05841493228472;36,931441663729295;67,36970952403371;4,1;2,5;3,2;6,1;2,8;4,2;16,680442335171204;5,988961416889864;3,7793826442885683;2,8649399833039673;4,22080098617466;4,813833401452298;3,609063265842278;4,210195503311703
614;6;14;61;6;14;41;57084;68088;299700;300;13023942;1,4;17547856;1,9;13,024;17,548;;False;40;54;22663;24443;68,088;57,084;DURAZNO;ROCHA;35,09302081143578;67,28410796725862;36,931441663729295;67,36970952403371;13,1;5,8;8,9;6,1;2,8;4,2;16,680442335171204;5,703782474656201;2,5667938092601843;2,8649399833039673;4,22080098617466;4,044523867238145;3,609063265842278;4,210195503311703
714;7;14;13;1;6;3;25050;68088;350525;351;7284124;0,8;17547856;1,9;7,284;17,548;;False;28;54;9048;24443;68,088;25,05;FLORES;ROCHA;37,06007984031936;75,4187792824594;36,931441663729295;67,36970952403371;6,6;4,4;5,4;6,1;2,8;4,2;16,680442335171204;5,860786223465865;1,9856801618653614;2,8649399833039673;4,22080098617466;3,2208738275308737;3,609063265842278;4,210195503311703
814;8;14;62;8;5;53;67047;68088;253261;253;17767290;1,9;17547856;1,9;17,767;17,548;;False;101;54;24814;24443;68,088;67,047;FLORIDA;ROCHA;36,72022611004221;71,73437762775389;36,931441663729295;67,36970952403371;7,4;3,0;4,9;6,1;2,8;4,2;16,680442335171204;5,53338948872752;2,877342804053769;2,8649399833039673;4,22080098617466;4,2053938659973955;3,609063265842278;4,210195503311703
914;9;14;150;25;38;88;58815;68088;153094;153;15594153;1,7;17547856;1,9;15,594;17,548;72324,0;True;54;54;20753;24443;68,088;58,815;LAVALLEJA;ROCHA;37,93515259712658;72,52336448598132;36,931441663729295;67,36970952403371;9,2;2,7;5,5;6,1;2,8;4,2;16,680442335171204;5,030437921392435;2,746886224887408;2,8649399833039673;4,22080098617466;4,0743969244124045;3,609063265842278;4,210195503311703
1014;10;14;535;79;118;231;164298;68088;141478;141;51311595;5,5;17547856;1,9;51,312;17,548;117320,0;True;188;54;62922;24443;68,088;164,298;MALDONADO;ROCHA;35,05074924831708;73,44975086524454;36,931441663729295;67,36970952403371;7,7;3,7;5,5;6,1;2,8;4,2;16,680442335171204;4,948759890378168;3,937924642950799;2,8649399833039673;4,22080098617466;5,101681852114599;3,609063265842278;4,210195503311703
1114;11;14;50;7;16;39;113107;68088;536205;536;26828524;2,9;17547856;1,9;26,829;17,548;;False;144;54;46112;24443;68,088;113,107;PAYSANDU;ROCHA;34,56219332136826;67,06215335353652;36,931441663729295;67,36970952403371;7,4;4,9;5,9;6,1;2,8;4,2;16,680442335171204;6,284134161070802;3,289483392032154;2,8649399833039673;4,22080098617466;4,728334273337693;3,609063265842278;4,210195503311703
1214;12;14;48;8;10;47;54765;68088;515329;515;24297744;2,6;17547856;1,9;24,298;17,548;;False;67;54;22474;24443;68,088;54,765;RIO NEGRO;ROCHA;34,17324933808089;67,71526102054028;36,931441663729295;67,36970952403371;8,2;5,6;6,7;6,1;2,8;4,2;16,680442335171204;6,244166900663736;3,1903940424325503;2,8649399833039673;4,22080098617466;4,00305130377571;3,609063265842278;4,210195503311703
1314;13;14;46;6;13;43;103473;68088;466304;466;20212707;2,2;17547856;1,9;20,213;17,548;;False;62;54;42934;24443;68,088;103,473;RIVERA;ROCHA;33,98187933083993;65,9688442829875;36,931441663729295;67,36970952403371;6,9;5,2;5,9;6,1;2,8;4,2;16,680442335171204;6,144185634125646;3,006325961764861;2,8649399833039673;4,22080098617466;4,639310709107822;3,609063265842278;4,210195503311703
1514;15;14;38;6;11;37;124861;68088;624205;624;25542275;2,8;17547856;1,9;25,542;17,548;;False;97;54;53810;24443;68,088;124,861;SALTO;ROCHA;33,297819174922516;66,35408370372274;36,931441663729295;67,36970952403371;9,2;5,0;6,8;6,1;2,8;4,2;16,680442335171204;6,436150368369428;3,2403241560740703;2,8649399833039673;4,22080098617466;4,827201118571573;3,609063265842278;4,210195503311703
1614;16;14;47;4;10;35;108304;68088;292089;292;26930981;2,9;17547856;1,9;26,931;17,548;;False;154;54;40551;24443;68,088;108,304;SAN JOSE;ROCHA;35,62451986999557;70,87153001936734;36,931441663729295;67,36970952403371;8,7;4,7;6,4;6,1;2,8;4,2;16,680442335171204;5,676753802268282;3,293278039442661;2,8649399833039673;4,22080098617466;4,6849420877662515;3,609063265842278;4,210195503311703
1714;17;14;46;5;4;34;82594;68088;464640;465;22993631;2,5;17547856;1,9;22,994;17,548;;False;85;54;31637;24443;68,088;82,594;SORIANO;ROCHA;35,76436545027484;70,56486944330861;36,931441663729295;67,36970952403371;8,3;3,0;5,2;6,1;2,8;4,2;16,680442335171204;6,142037405587356;3,1352333123315486;2,8649399833039673;4,22080098617466;4,413937038663394;3,609063265842278;4,210195503311703
1814;18;14;35;5;4;26;90051;68088;410429;410;18093592;2,0;17547856;1,9;18,094;17,548;;False;61;54;35648;24443;68,088;90,051;TACUAREMBO;ROCHA;35,0003442493698;65,68821966341896;36,931441663729295;67,36970952403371;9,0;5,2;6,8;6,1;2,8;4,2;16,680442335171204;6,016157159698354;2,89558039160355;2,8649399833039673;4,22080098617466;4,500376176502005;3,609063265842278;4,210195503311703
1914;19;14;174;37;31;123;48134;68088;149488;149;11720592;1,3;17547856;1,9;11,721;17,548;71205,0;True;38;54;18500;24443;68,088;48,134;TREINTA Y TRES;ROCHA;35,69273278763452;66,06116652354845;36,931441663729295;67,36970952403371;12,0;5,4;8,0;6,1;2,8;4,2;16,680442335171204;5,003946305945459;2,4613821047410434;2,8649399833039673;4,22080098617466;3,8739887881102124;3,609063265842278;4,210195503311703
214;2;14;47;7;17;45;73377;68088;623189;623;14214980;1,5;17547856;1,9;14,215;17,548;;False;55;54;30880;24443;68,088;73,377;ARTIGAS;ROCHA;33,966910612317214;63,54048882317126;36,931441663729295;67,36970952403371;11,5;5,4;8,1;6,1;2,8;4,2;16,680442335171204;6,434546518787453;2,654297745102963;2,8649399833039673;4,22080098617466;4,295610535016993;3,609063265842278;4,210195503311703
115;1;15;1547;197;453;1467;1318755;124861;486960;487;465848031;50,3;25542275;2,8;465,848;25,542;;False;3124;97;456072;53810;124,861;1318,755;MONTEVIDEO;SALTO;37,481047654795624;70,39570159219609;33,297819174922516;66,35408370372274;7,4;5,1;6,2;9,2;5,0;6,8;17,05584548056092;6,18826412308259;6,143859400659784;3,2403241560740703;4,827201118571573;7,184443388686383;3,5054919045992516;4,195005306792628
315;3;15;159;28;30;139;520173;124861;478928;479;86306492;9,3;25542275;2,8;86,306;25,542;;False;563;97;197993;53810;124,861;520,173;CANELONES;SALTO;35,40663971409512;71,04518002114733;33,297819174922516;66,35408370372274;8,1;4,3;6,0;9,2;5,0;6,8;17,05584548056092;6,171700597410915;4,457899120585731;3,2403241560740703;4,827201118571573;6,254161448553351;3,5054919045992516;4,195005306792628
415;4;15;19;4;2;12;84698;124861;427098;427;17048887;1,8;25542275;2,8;17,049;25,542;;False;88;97;33360;53810;124,861;84,698;CERRO LARGO;SALTO;35,614748872464524;65,58203917553142;33,297819174922516;66,35408370372274;3,8;1,7;2,6;9,2;5,0;6,8;17,05584548056092;6,056784013228625;2,836091550983094;3,2403241560740703;4,827201118571573;4,439091988628338;3,5054919045992516;4,195005306792628
515;5;15;68;2;18;65;123203;124861;369969;370;43788749;4,7;25542275;2,8;43,789;25,542;;False;60;97;43030;53810;124,861;123,203;COLONIA;SALTO;37,63241966510556;76,05841493228472;33,297819174922516;66,35408370372274;4,1;2,5;3,2;9,2;5,0;6,8;17,05584548056092;5,91350300563827;3,7793826442885683;3,2403241560740703;4,827201118571573;4,813833401452298;3,5054919045992516;4,195005306792628
615;6;15;28;1;4;18;57084;124861;347928;348;13023942;1,4;25542275;2,8;13,024;25,542;;False;40;97;22663;53810;124,861;57,084;DURAZNO;SALTO;35,09302081143578;67,28410796725862;33,297819174922516;66,35408370372274;13,1;5,8;8,9;9,2;5,0;6,8;17,05584548056092;5,8522024797744745;2,5667938092601843;3,2403241560740703;4,827201118571573;4,044523867238145;3,5054919045992516;4,195005306792628
715;7;15;17;6;1;13;25050;124861;305926;306;7284124;0,8;25542275;2,8;7,284;25,542;;False;28;97;9048;53810;124,861;25,05;FLORES;SALTO;37,06007984031936;75,4187792824594;33,297819174922516;66,35408370372274;6,6;4,4;5,4;9,2;5,0;6,8;17,05584548056092;5,723585101952381;1,9856801618653614;3,2403241560740703;4,827201118571573;3,2208738275308737;3,5054919045992516;4,195005306792628
815;8;15;19;0;1;18;67047;124861;427824;428;17767290;1,9;25542275;2,8;17,767;25,542;;False;101;97;24814;53810;124,861;67,047;FLORIDA;SALTO;36,72022611004221;71,73437762775389;33,297819174922516;66,35408370372274;7,4;3,0;4,9;9,2;5,0;6,8;17,05584548056092;6,059123195581797;2,877342804053769;3,2403241560740703;4,827201118571573;4,2053938659973955;3,5054919045992516;4,195005306792628
915;9;15;15;4;3;11;58815;124861;542686;543;15594153;1,7;25542275;2,8;15,594;25,542;;False;54;97;20753;53810;124,861;58,815;LAVALLEJA;SALTO;37,93515259712658;72,52336448598132;33,297819174922516;66,35408370372274;9,2;2,7;5,5;9,2;5,0;6,8;17,05584548056092;6,297109319933935;2,746886224887408;3,2403241560740703;4,827201118571573;4,0743969244124045;3,5054919045992516;4,195005306792628
1015;10;15;98;20;26;95;164298;124861;574370;574;51311595;5,5;25542275;2,8;51,312;25,542;;False;188;97;62922;53810;124,861;164,298;MALDONADO;SALTO;35,05074924831708;73,44975086524454;33,297819174922516;66,35408370372274;7,7;3,7;5,5;9,2;5,0;6,8;17,05584548056092;6,352629396319567;3,937924642950799;3,2403241560740703;4,827201118571573;5,101681852114599;3,5054919045992516;4,195005306792628
1115;11;15;480;218;82;320;113107;124861;121845;122;26828524;2,9;25542275;2,8;26,829;25,542;204668,0;True;144;97;46112;53810;124,861;113,107;PAYSANDU;SALTO;34,56219332136826;67,06215335353652;33,297819174922516;66,35408370372274;7,4;4,9;5,9;9,2;5,0;6,8;17,05584548056092;4,804021044733257;3,289483392032154;3,2403241560740703;4,827201118571573;4,728334273337693;3,5054919045992516;4,195005306792628
1215;12;15;133;70;13;125;54765;124861;197619;198;24297744;2,6;25542275;2,8;24,298;25,542;;False;67;97;22474;53810;124,861;54,765;RIO NEGRO;SALTO;34,17324933808089;67,71526102054028;33,297819174922516;66,35408370372274;8,2;5,6;6,7;9,2;5,0;6,8;17,05584548056092;5,288267030694535;3,1903940424325503;3,2403241560740703;4,827201118571573;4,00305130377571;3,5054919045992516;4,195005306792628
1315;13;15;120;41;17;75;103473;124861;286873;287;20212707;2,2;25542275;2,8;20,213;25,542;26429,0;True;62;97;42934;53810;124,861;103,473;RIVERA;SALTO;33,98187933083993;65,9688442829875;33,297819174922516;66,35408370372274;6,9;5,2;5,9;9,2;5,0;6,8;17,05584548056092;5,659482215759621;3,006325961764861;3,2403241560740703;4,827201118571573;4,639310709107822;3,5054919045992516;4,195005306792628
1415;14;15;29;7;4;23;68088;124861;624205;624;17547856;1,9;25542275;2,8;17,548;25,542;;False;54;97;24443;53810;124,861;68,088;ROCHA;SALTO;36,931441663729295;67,36970952403371;33,297819174922516;66,35408370372274;6,1;2,8;4,2;9,2;5,0;6,8;17,05584548056092;6,436150368369428;2,8649399833039673;3,2403241560740703;4,827201118571573;4,22080098617466;3,5054919045992516;4,195005306792628
1615;16;15;30;4;9;25;108304;124861;425443;425;26930981;2,9;25542275;2,8;26,931;25,542;;False;154;97;40551;53810;124,861;108,304;SAN JOSE;SALTO;35,62451986999557;70,87153001936734;33,297819174922516;66,35408370372274;8,7;4,7;6,4;9,2;5,0;6,8;17,05584548056092;6,052089168924417;3,293278039442661;3,2403241560740703;4,827201118571573;4,6849420877662515;3,5054919045992516;4,195005306792628
1715;17;15;98;24;16;89;82594;124861;264554;265;22993631;2,5;25542275;2,8;22,994;25,542;;False;85;97;31637;53810;124,861;82,594;SORIANO;SALTO;35,76436545027484;70,56486944330861;33,297819174922516;66,35408370372274;8,3;3,0;5,2;9,2;5,0;6,8;17,05584548056092;5,579729825986222;3,1352333123315486;3,2403241560740703;4,827201118571573;4,413937038663394;3,5054919045992516;4,195005306792628
1815;18;15;174;64;22;113;90051;124861;235321;235;18093592;2,0;25542275;2,8;18,094;25,542;68683,0;True;61;97;35648;53810;124,861;90,051;TACUAREMBO;SALTO;35,0003442493698;65,68821966341896;33,297819174922516;66,35408370372274;9,0;5,2;6,8;9,2;5,0;6,8;17,05584548056092;5,459585514144159;2,89558039160355;3,2403241560740703;4,827201118571573;4,500376176502005;3,5054919045992516;4,195005306792628
1915;19;15;13;3;3;13;48134;124861;486999;487;11720592;1,3;25542275;2,8;11,721;25,542;;False;38;97;18500;53810;124,861;48,134;TREINTA Y TRES;SALTO;35,69273278763452;66,06116652354845;33,297819174922516;66,35408370372274;12,0;5,4;8,0;9,2;5,0;6,8;17,05584548056092;6,18826412308259;2,4613821047410434;3,2403241560740703;4,827201118571573;3,8739887881102124;3,5054919045992516;4,195005306792628
