cod,cod_ori,cod_des,poblacion_ori,poblacion_des,personas_mig,distancia_m,geom_ori,geom_des
10203979,1020,3979,1304729,147,8,29605,POINT (573082.2484702046 6145008.43370907),POINT (576272.5529638284 6171656.931627949)
10203980,1020,3980,1304729,622,78,43736,POINT (573082.2484702046 6145008.43370907),POINT (611881.185595508 6152148.216311313)
10203984,1020,3984,1304729,507,31,17385,POINT (573082.2484702046 6145008.43370907),POINT (583606.6099744283 6156878.589806233)
10203985,1020,3985,1304729,204,10,64917,POINT (573082.2484702046 6145008.43370907),POINT (631588.6156627506 6150429.575192371)
10203986,1020,3986,1304729,86,14,60423,POINT (573082.2484702046 6145008.43370907),POINT (626638.932071663 6152268.137176977)
10203987,1020,3987,1304729,2813,254,26397,POINT (573082.2484702046 6145008.43370907),POINT (595311.0027222665 6148346.165386693)
10203988,1020,3988,1304729,178,3,27433,POINT (573082.2484702046 6145008.43370907),POINT (567641.5363818062 6170386.50937614)
10203989,1020,3989,1304729,615,22,24069,POINT (573082.2484702046 6145008.43370907),POINT (593737.7536219351 6151479.819835307)
10203990,1020,3990,1304729,137,2,21080,POINT (573082.2484702046 6145008.43370907),POINT (576240.165596119 6163088.464463481)
10203991,1020,3991,1304729,44,12,35115,POINT (573082.2484702046 6145008.43370907),POINT (601114.9940779794 6151250.069968969)
10203992,1020,3992,1304729,56,8,21699,POINT (573082.2484702046 6145008.43370907),POINT (589872.3904045955 6149983.668975885)
10203993,1020,3993,1304729,806,159,25438,POINT (573082.2484702046 6145008.43370907),POINT (594026.9251646516 6150382.143700114)
10203994,1020,3994,1304729,80,29,24926,POINT (573082.2484702046 6145008.43370907),POINT (593317.0800579542 6150066.787854981)
10203995,1020,3995,1304729,184,54,23384,POINT (573082.2484702046 6145008.43370907),POINT (592675.1507095862 6146811.83125892)
10203996,1020,3996,1304729,57,16,22845,POINT (573082.2484702046 6145008.43370907),POINT (592338.3086422664 6146506.686691888)
10203997,1020,3997,1304729,168,45,24754,POINT (573082.2484702046 6145008.43370907),POINT (593188.4928557568 6149478.67900675)
10204220,1020,4220,1304729,51830,924,381724,POINT (573082.2484702046 6145008.43370907),POINT (766475.5195453273 6415360.379009241)
10204521,1020,4521,1304729,3168,49,341516,POINT (573082.2484702046 6145008.43370907),POINT (732245.5413948093 6400012.874493182)
10204522,1020,4522,1304729,14604,266,403570,POINT (573082.2484702046 6145008.43370907),POINT (839046.0861133797 6388193.206929483)
10204621,1020,4621,1304729,1122,18,294712,POINT (573082.2484702046 6145008.43370907),POINT (709435.8515581365 6364859.573571743)
10204721,1020,4721,1304729,2331,38,427241,POINT (573082.2484702046 6145008.43370907),POINT (771701.7691043743 6460211.027444684)
10204821,1020,4821,1304729,1511,8,439187,POINT (573082.2484702046 6145008.43370907),POINT (768341.215 6470274.823)
10204822,1020,4822,1304729,207,1,363192,POINT (573082.2484702046 6145008.43370907),POINT (749271.5954768948 6411894.24864)
10204824,1020,4824,1304729,263,4,325967,POINT (573082.2484702046 6145008.43370907),POINT (725791.7529483777 6387802.289642686)
10204825,1020,4825,1304729,505,7,379656,POINT (573082.2484702046 6145008.43370907),POINT (764018.8514299432 6414725.847764255)
10204827,1020,4827,1304729,415,1,363632,POINT (573082.2484702046 6145008.43370907),POINT (807766.4698391624 6371070.719299458)
10204830,1020,4830,1304729,104,2,410730,POINT (573082.2484702046 6145008.43370907),POINT (828536.1466991872 6398090.577837396)
10204949,1020,4949,1304729,439,13,423328,POINT (573082.2484702046 6145008.43370907),POINT (850273.5648474651 6371111.987119211)
10204968,1020,4968,1304729,150,1,364455,POINT (573082.2484702046 6145008.43370907),POINT (722365.4162435324 6418405.666685488)
10204983,1020,4983,1304729,522,6,377723,POINT (573082.2484702046 6145008.43370907),POINT (762468.7912554233 6415976.041355193)
10204987,1020,4987,1304729,388,9,384178,POINT (573082.2484702046 6145008.43370907),POINT (767699.8287196276 6417193.945520956)
10204989,1020,4989,1304729,5,2,369944,POINT (573082.2484702046 6145008.43370907),POINT (769551.5257186908 6398742.345512751)
10205320,1020,5320,1304729,26231,631,172240,POINT (573082.2484702046 6145008.43370907),POINT (422937.9810020199 6187566.893377856)
10205321,1020,5321,1304729,18041,291,228387,POINT (573082.2484702046 6145008.43370907),POINT (381560.5426038019 6237508.70162149)
10205323,1020,5323,1304729,12816,189,140775,POINT (573082.2484702046 6145008.43370907),POINT (459139.5927728665 6190793.685035946)
10205421,1020,5421,1304729,10630,173,116938,POINT (573082.2484702046 6145008.43370907),POINT (478168.5305876654 6204951.642408893)
10205422,1020,5422,1304729,10085,178,126061,POINT (573082.2484702046 6145008.43370907),POINT (467732.0998145878 6202465.575935196)
10205423,1020,5423,1304729,9857,167,248376,POINT (573082.2484702046 6145008.43370907),POINT (370211.3425855851 6249962.711012445)
10205521,1020,5521,1304729,3390,44,197303,POINT (573082.2484702046 6145008.43370907),POINT (425254.2145107206 6244548.931422319)
10205522,1020,5522,1304729,6632,89,156907,POINT (573082.2484702046 6145008.43370907),POINT (443315.8507838796 6208057.34327494)
10205621,1020,5621,1304729,3235,81,117112,POINT (573082.2484702046 6145008.43370907),POINT (475431.2703850165 6199675.686454285)
10205622,1020,5622,1304729,3716,60,169287,POINT (573082.2484702046 6145008.43370907),POINT (465928.7526475141 6250932.347301375)
10205721,1020,5721,1304729,401,4,199586,POINT (573082.2484702046 6145008.43370907),POINT (404868.6059051176 6219364.990770774)
10205724,1020,5724,1304729,603,9,121527,POINT (573082.2484702046 6145008.43370907),POINT (471754.3459046822 6199226.745191891)
10205726,1020,5726,1304729,138,7,160408,POINT (573082.2484702046 6145008.43370907),POINT (434746.3854858907 6189683.365363503)
10205727,1020,5727,1304729,85,1,161193,POINT (573082.2484702046 6145008.43370907),POINT (432927.2699000595 6189652.331060673)
10205798,1020,5798,1304729,192,1,242360,POINT (573082.2484702046 6145008.43370907),POINT (382802.3338922947 6258120.485602768)
10205824,1020,5824,1304729,353,1,120973,POINT (573082.2484702046 6145008.43370907),POINT (490129.2784315756 6215871.484857393)
10205826,1020,5826,1304729,600,2,168823,POINT (573082.2484702046 6145008.43370907),POINT (436064.2118635275 6200590.661348573)
10205827,1020,5827,1304729,249,4,171756,POINT (573082.2484702046 6145008.43370907),POINT (433304.0304218789 6201172.761455635)
10205829,1020,5829,1304729,60,6,191333,POINT (573082.2484702046 6145008.43370907),POINT (414299.7845427862 6213094.321044549)
10205831,1020,5831,1304729,999,6,175892,POINT (573082.2484702046 6145008.43370907),POINT (440216.6404586061 6237109.021284476)
10205923,1020,5923,1304729,298,3,199901,POINT (573082.2484702046 6145008.43370907),POINT (416909.7105448996 6233848.517689221)
10205924,1020,5924,1304729,73,1,150519,POINT (573082.2484702046 6145008.43370907),POINT (447239.6971438283 6190516.137913003)
10205925,1020,5925,1304729,158,1,138823,POINT (573082.2484702046 6145008.43370907),POINT (457605.2307288975 6208860.421745755)
10205927,1020,5927,1304729,19,3,152739,POINT (573082.2484702046 6145008.43370907),POINT (444619.459748468 6190920.682998313)
10205940,1020,5940,1304729,120,3,136228,POINT (573082.2484702046 6145008.43370907),POINT (456763.8990633714 6196862.620383533)
10205951,1020,5951,1304729,193,4,120878,POINT (573082.2484702046 6145008.43370907),POINT (477740.0462644616 6189736.73758918)
10205955,1020,5955,1304729,61,3,119073,POINT (573082.2484702046 6145008.43370907),POINT (475799.3115223426 6196980.118224237)
10205960,1020,5960,1304729,107,4,123236,POINT (573082.2484702046 6145008.43370907),POINT (475350.4244495961 6189923.636303314)
10205962,1020,5962,1304729,84,4,121986,POINT (573082.2484702046 6145008.43370907),POINT (476809.6864645986 6190027.090511914)
10205964,1020,5964,1304729,60,2,206002,POINT (573082.2484702046 6145008.43370907),POINT (401557.6884992222 6214850.83708619)
10205977,1020,5977,1304729,73,1,185246,POINT (573082.2484702046 6145008.43370907),POINT (423779.5304157952 6204961.533650545)
10205979,1020,5979,1304729,222,8,151234,POINT (573082.2484702046 6145008.43370907),POINT (445616.4056174998 6191114.153723914)
10205987,1020,5987,1304729,96,4,236571,POINT (573082.2484702046 6145008.43370907),POINT (376938.0469506213 6241149.503353722)
10205997,1020,5997,1304729,309,4,200822,POINT (573082.2484702046 6145008.43370907),POINT (405111.7877415733 6220428.152811803)
10205999,1020,5999,1304729,56,2,162022,POINT (573082.2484702046 6145008.43370907),POINT (432213.0417039666 6189852.899434038)
10206220,1020,6220,1304729,34368,608,175026,POINT (573082.2484702046 6145008.43370907),POINT (544395.6968756896 6306205.764611009)
10206421,1020,6421,1304729,7176,140,192823,POINT (573082.2484702046 6145008.43370907),POINT (627784.2920031943 6310678.606575608)
10206521,1020,6521,1304729,2692,35,198281,POINT (573082.2484702046 6145008.43370907),POINT (592839.3093727244 6321959.922709245)
10206621,1020,6621,1304729,1084,20,260706,POINT (573082.2484702046 6145008.43370907),POINT (629385.6962922963 6360375.386004901)
10206622,1020,6622,1304729,1443,19,282709,POINT (573082.2484702046 6145008.43370907),POINT (632874.0825745394 6378089.243038225)
10206721,1020,6721,1304729,976,11,212976,POINT (573082.2484702046 6145008.43370907),POINT (548617.92868 6342321.22628)
10206722,1020,6722,1304729,1136,36,238565,POINT (573082.2484702046 6145008.43370907),POINT (546939.0600713366 6367671.188376673)
10206724,1020,6724,1304729,1094,29,178748,POINT (573082.2484702046 6145008.43370907),POINT (544715.5806652261 6309411.302971778)
10206790,1020,6790,1304729,1124,22,244329,POINT (573082.2484702046 6145008.43370907),POINT (674107.909881202 6336263.985088993)
10206821,1020,6821,1304729,161,2,255494,POINT (573082.2484702046 6145008.43370907),POINT (517855.5342645199 6362299.42323779)
10206951,1020,6951,1304729,89,1,194559,POINT (573082.2484702046 6145008.43370907),POINT (559978.9737551275 6315704.623133022)
10206964,1020,6964,1304729,502,1,245185,POINT (573082.2484702046 6145008.43370907),POINT (603375.6075930963 6365653.325165)
10207320,1020,7320,1304729,21429,301,177347,POINT (573082.2484702046 6145008.43370907),POINT (509325.207006696 6290894.511013233)
10207721,1020,7721,1304729,918,18,144423,POINT (573082.2484702046 6145008.43370907),POINT (491662.4149445419 6242035.962422337)
10207921,1020,7921,1304729,261,6,227148,POINT (573082.2484702046 6145008.43370907),POINT (487827.8241195392 6330283.136094937)
10207925,1020,7925,1304729,97,6,186334,POINT (573082.2484702046 6145008.43370907),POINT (523876.0469019449 6293941.415504793)
10207937,1020,7937,1304729,181,2,175222,POINT (573082.2484702046 6145008.43370907),POINT (504905.1470017367 6274376.465067434)
10208220,1020,8220,1304729,33639,434,87574,POINT (573082.2484702046 6145008.43370907),POINT (571771.8401191942 6226149.775983537)
10208421,1020,8421,1304729,6130,91,131511,POINT (573082.2484702046 6145008.43370907),POINT (562219.4444580078 6268197.953743277)
10208521,1020,8521,1304729,2402,26,103358,POINT (573082.2484702046 6145008.43370907),POINT (624721.8532162895 6225931.051488832)
10208621,1020,8621,1304729,1202,33,73897,POINT (573082.2484702046 6145008.43370907),POINT (555730.2233884777 6205265.538469914)
10208622,1020,8622,1304729,2398,55,88953,POINT (573082.2484702046 6145008.43370907),POINT (616338.3934514923 6215178.131054383)
10208623,1020,8623,1304729,1849,82,59090,POINT (573082.2484702046 6145008.43370907),POINT (554472.7710832069 6191933.104241417)
10208624,1020,8624,1304729,1852,38,80867,POINT (573082.2484702046 6145008.43370907),POINT (561085.1932899696 6216042.88129551)
10208721,1020,8721,1304729,1357,21,134883,POINT (573082.2484702046 6145008.43370907),POINT (634746.7057258443 6252121.794055067)
10208722,1020,8722,1304729,835,14,173074,POINT (573082.2484702046 6145008.43370907),POINT (627186.0800293208 6296091.388726614)
10208723,1020,8723,1304729,747,12,107072,POINT (573082.2484702046 6145008.43370907),POINT (570524.346165203 6245250.675837316)
10208724,1020,8724,1304729,1030,21,196024,POINT (573082.2484702046 6145008.43370907),POINT (671739.9774263226 6294585.92455144)
10208790,1020,8790,1304729,409,7,243832,POINT (573082.2484702046 6145008.43370907),POINT (673870.4301275844 6335369.772581039)
10208821,1020,8821,1304729,540,12,78611,POINT (573082.2484702046 6145008.43370907),POINT (599862.9410769409 6210363.596576277)
10208823,1020,8823,1304729,730,6,65324,POINT (573082.2484702046 6145008.43370907),POINT (572315.9743932312 6206378.627922345)
10208824,1020,8824,1304729,810,8,69637,POINT (573082.2484702046 6145008.43370907),POINT (572034.2714618791 6210845.955180435)
10208825,1020,8825,1304729,342,4,115131,POINT (573082.2484702046 6145008.43370907),POINT (624888.1544460417 6237484.621926709)
10208896,1020,8896,1304729,45,1,226135,POINT (573082.2484702046 6145008.43370907),POINT (676561.9589952141 6318102.862426335)
10208923,1020,8923,1304729,166,2,92953,POINT (573082.2484702046 6145008.43370907),POINT (566580.6728681526 6221249.536034757)
10208933,1020,8933,1304729,396,2,66160,POINT (573082.2484702046 6145008.43370907),POINT (555335.8934125454 6198413.757304374)
10208940,1020,8940,1304729,170,1,119135,POINT (573082.2484702046 6145008.43370907),POINT (564234.9676977028 6255884.890173664)
10208944,1020,8944,1304729,160,3,144519,POINT (573082.2484702046 6145008.43370907),POINT (559079.8762472196 6279552.102271494)
10208991,1020,8991,1304729,83,3,172193,POINT (573082.2484702046 6145008.43370907),POINT (654763.0906915517 6279977.683994068)
10208995,1020,8995,1304729,172,3,102196,POINT (573082.2484702046 6145008.43370907),POINT (602749.9983106416 6233076.609102093)
10209220,1020,9220,1304729,38446,538,112073,POINT (573082.2484702046 6145008.43370907),POINT (661451.1977671548 6194686.506299259)
10209521,1020,9521,1304729,2203,39,196691,POINT (573082.2484702046 6145008.43370907),POINT (672217.158996582 6294578.675292969)
10209522,1020,9522,1304729,5118,88,249038,POINT (573082.2484702046 6145008.43370907),POINT (729009.06491 6295613.887045726)
10209621,1020,9621,1304729,1626,15,175679,POINT (573082.2484702046 6145008.43370907),POINT (705646.247314009 6230826.069853771)
10209622,1020,9622,1304729,2825,33,76727,POINT (573082.2484702046 6145008.43370907),POINT (641322.7795995863 6170500.73085683)
10209721,1020,9721,1304729,713,14,210034,POINT (573082.2484702046 6145008.43370907),POINT (707258.56819637 6264536.351053253)
10209722,1020,9722,1304729,553,6,209970,POINT (573082.2484702046 6145008.43370907),POINT (691159.07101 6288848.825378537)
10209924,1020,9924,1304729,104,2,116845,POINT (573082.2484702046 6145008.43370907),POINT (661016.7627188611 6199564.167081743)
10209956,1020,9956,1304729,89,5,139576,POINT (573082.2484702046 6145008.43370907),POINT (684823.7442935205 6200534.567893004)
10209957,1020,9957,1304729,301,2,106108,POINT (573082.2484702046 6145008.43370907),POINT (656279.6168745009 6192820.231379205)
10209958,1020,9958,1304729,58,3,118965,POINT (573082.2484702046 6145008.43370907),POINT (665729.0097426139 6190343.257901818)
22201020,2220,1020,40657,1304729,1740,583715,POINT (549273.2185291488 6633915.062681103),POINT (573082.2484702046 6145008.43370907)
22203221,2220,3221,40657,71258,21,570608,POINT (549273.2185291488 6633915.062681103),POINT (571815.1381244587 6157813.988089516)
22203320,2220,3320,40657,19865,1,547145,POINT (549273.2185291488 6633915.062681103),POINT (565955.6405053993 6179409.202056422)
22203321,2220,3321,40657,20524,5,573837,POINT (549273.2185291488 6633915.062681103),POINT (570666.0469444469 6153926.677853951)
22203322,2220,3322,40657,25947,15,583158,POINT (549273.2185291488 6633915.062681103),POINT (594619.1628683957 6157118.214678776)
22203326,2220,3326,40657,68,1,595122,POINT (549273.2185291488 6633915.062681103),POINT (592502.1593696275 6146538.323417988)
22203421,2220,3421,40657,16244,2,565389,POINT (549273.2185291488 6633915.062681103),POINT (571422.0096265917 6162788.050535546)
22203422,2220,3422,40657,7133,5,530746,POINT (549273.2185291488 6633915.062681103),POINT (596125.5232531353 6204942.494705392)
22203521,2220,3521,40657,31650,21,587787,POINT (549273.2185291488 6633915.062681103),POINT (591966.3938865843 6153953.745800025)
22203523,2220,3523,40657,9624,14,595466,POINT (549273.2185291488 6633915.062681103),POINT (589348.7665842462 6146607.870809368)
22203524,2220,3524,40657,6570,3,582891,POINT (549273.2185291488 6633915.062681103),POINT (588539.0847697624 6155810.673894328)
22203525,2220,3525,40657,15908,60,598874,POINT (549273.2185291488 6633915.062681103),POINT (587580.4026155119 6142292.506456386)
22203526,2220,3526,40657,3727,1,557263,POINT (549273.2185291488 6633915.062681103),POINT (588221.5369427514 6182184.812525066)
22203527,2220,3527,40657,6132,9,571871,POINT (549273.2185291488 6633915.062681103),POINT (585749.3500300343 6165158.817215529)
22203529,2220,3529,40657,9813,13,581239,POINT (549273.2185291488 6633915.062681103),POINT (581666.5330796808 6155860.788957479)
22203530,2220,3530,40657,9295,13,586416,POINT (549273.2185291488 6633915.062681103),POINT (584784.9533532592 6153308.175826177)
22203621,2220,3621,40657,5562,9,592437,POINT (549273.2185291488 6633915.062681103),POINT (613631.1844891007 6152548.397836315)
22203625,2220,3625,40657,4199,1,582912,POINT (549273.2185291488 6633915.062681103),POINT (601052.3176080562 6160549.431027164)
22203627,2220,3627,40657,7896,16,596022,POINT (549273.2185291488 6633915.062681103),POINT (617414.9151842656 6153379.514554303)
22203630,2220,3630,40657,1797,1,592235,POINT (549273.2185291488 6633915.062681103),POINT (618893.624235 6161139.195584168)
22203631,2220,3631,40657,4397,19,582686,POINT (549273.2185291488 6633915.062681103),POINT (583281.2078731833 6155365.628785741)
22203633,2220,3633,40657,7288,2,597400,POINT (549273.2185291488 6633915.062681103),POINT (591984.3794686475 6144145.517866863)
22203634,2220,3634,40657,1513,3,579863,POINT (549273.2185291488 6633915.062681103),POINT (586949.2737275558 6158075.328618946)
22203722,2220,3722,40657,5410,2,600450,POINT (549273.2185291488 6633915.062681103),POINT (588945.2741632864 6140931.036368545)
22203724,2220,3724,40657,1595,2,598024,POINT (549273.2185291488 6633915.062681103),POINT (620281.121861429 6154016.770889904)
22203725,2220,3725,40657,1313,1,597863,POINT (549273.2185291488 6633915.062681103),POINT (620528.2217711881 6155649.288485756)
22203726,2220,3726,40657,3146,10,594698,POINT (549273.2185291488 6633915.062681103),POINT (615284.5327110477 6152046.642035916)
22203727,2220,3727,40657,8628,7,598986,POINT (549273.2185291488 6633915.062681103),POINT (590657.5221295444 6142366.791488993)
22203729,2220,3729,40657,8626,15,595537,POINT (549273.2185291488 6633915.062681103),POINT (606133.0393047305 6151327.95857721)
22203731,2220,3731,40657,90,1,596648,POINT (549273.2185291488 6633915.062681103),POINT (588498.5062375932 6145025.705613431)
22203732,2220,3732,40657,18573,26,596376,POINT (549273.2185291488 6633915.062681103),POINT (594448.8143284387 6145604.621110858)
22203733,2220,3733,40657,4307,4,591232,POINT (549273.2185291488 6633915.062681103),POINT (591970.5366392424 6149665.033790103)
22203826,2220,3826,40657,965,1,601401,POINT (549273.2185291488 6633915.062681103),POINT (622696.1896262862 6152301.644846186)
22203828,2220,3828,40657,21091,16,596379,POINT (549273.2185291488 6633915.062681103),POINT (600169.0660007594 6149058.795812866)
22203830,2220,3830,40657,4724,1,594496,POINT (549273.2185291488 6633915.062681103),POINT (604677.5426081594 6151288.533430437)
22203831,2220,3831,40657,8066,5,596759,POINT (549273.2185291488 6633915.062681103),POINT (592717.6448864141 6144709.386422962)
22203834,2220,3834,40657,1878,1,608308,POINT (549273.2185291488 6633915.062681103),POINT (629443.8693322215 6151440.066424618)
22203835,2220,3835,40657,3195,1,597998,POINT (549273.2185291488 6633915.062681103),POINT (591620.7168567854 6143542.296321873)
22203837,2220,3837,40657,1344,1,561201,POINT (549273.2185291488 6633915.062681103),POINT (569594.020546787 6166324.969306257)
22203838,2220,3838,40657,542,1,573343,POINT (549273.2185291488 6633915.062681103),POINT (570067.6732292763 6154600.070534443)
22203839,2220,3839,40657,1419,3,579739,POINT (549273.2185291488 6633915.062681103),POINT (584783.0303396771 6157970.427084215)
22203953,2220,3953,40657,19124,5,596035,POINT (549273.2185291488 6633915.062681103),POINT (596929.5701792388 6146904.617905139)
22203959,2220,3959,40657,4774,3,594800,POINT (549273.2185291488 6633915.062681103),POINT (602406.298967989 6151091.891304309)
22203987,2220,3987,40657,2813,5,594975,POINT (549273.2185291488 6633915.062681103),POINT (595311.0027222665 6148346.165386693)
22204220,2220,4220,40657,51830,6,368473,POINT (549273.2185291488 6633915.062681103),POINT (766475.5195453273 6415360.379009241)
22204522,2220,4522,40657,14604,4,456281,POINT (549273.2185291488 6633915.062681103),POINT (839046.0861133797 6388193.206929483)
22204821,2220,4821,40657,1511,2,325045,POINT (549273.2185291488 6633915.062681103),POINT (768341.215 6470274.823)
22205320,2220,5320,40657,26231,71,586646,POINT (549273.2185291488 6633915.062681103),POINT (422937.9810020199 6187566.893377856)
22205321,2220,5321,40657,18041,6,527740,POINT (549273.2185291488 6633915.062681103),POINT (381560.5426038019 6237508.70162149)
22205323,2220,5323,40657,12816,2,579255,POINT (549273.2185291488 6633915.062681103),POINT (459139.5927728665 6190793.685035946)
22205421,2220,5421,40657,10630,6,551835,POINT (549273.2185291488 6633915.062681103),POINT (478168.5305876654 6204951.642408893)
22205422,2220,5422,40657,10085,1,562069,POINT (549273.2185291488 6633915.062681103),POINT (467732.0998145878 6202465.575935196)
22205423,2220,5423,40657,9857,2,517259,POINT (549273.2185291488 6633915.062681103),POINT (370211.3425855851 6249962.711012445)
22205521,2220,5521,40657,3390,1,526022,POINT (549273.2185291488 6633915.062681103),POINT (425254.2145107206 6244548.931422319)
22205522,2220,5522,40657,6632,1,572347,POINT (549273.2185291488 6633915.062681103),POINT (443315.8507838796 6208057.34327494)
22205621,2220,5621,40657,3235,7,558122,POINT (549273.2185291488 6633915.062681103),POINT (475431.2703850165 6199675.686454285)
22205622,2220,5622,40657,3716,1,511339,POINT (549273.2185291488 6633915.062681103),POINT (465928.7526475141 6250932.347301375)
22205724,2220,5724,40657,603,3,560172,POINT (549273.2185291488 6633915.062681103),POINT (471754.3459046822 6199226.745191891)
22205964,2220,5964,40657,60,1,565670,POINT (549273.2185291488 6633915.062681103),POINT (401557.6884992222 6214850.83708619)
22205997,2220,5997,40657,309,1,559825,POINT (549273.2185291488 6633915.062681103),POINT (405111.7877415733 6220428.152811803)
22206220,2220,6220,40657,34368,17,409305,POINT (549273.2185291488 6633915.062681103),POINT (544395.6968756896 6306205.764611009)
22206421,2220,6421,40657,7176,7,479813,POINT (549273.2185291488 6633915.062681103),POINT (627784.2920031943 6310678.606575608)
22207320,2220,7320,40657,21429,5,449702,POINT (549273.2185291488 6633915.062681103),POINT (509325.207006696 6290894.511013233)
22207921,2220,7921,40657,261,1,415570,POINT (549273.2185291488 6633915.062681103),POINT (487827.8241195392 6330283.136094937)
22208220,2220,8220,40657,33639,11,497124,POINT (549273.2185291488 6633915.062681103),POINT (571771.8401191942 6226149.775983537)
22208421,2220,8421,40657,6130,1,452568,POINT (549273.2185291488 6633915.062681103),POINT (562219.4444580078 6268197.953743277)
22208621,2220,8621,40657,1202,2,528075,POINT (549273.2185291488 6633915.062681103),POINT (555730.2233884777 6205265.538469914)
22208721,2220,8721,40657,1357,7,539739,POINT (549273.2185291488 6633915.062681103),POINT (634746.7057258443 6252121.794055067)
22208722,2220,8722,40657,835,1,499874,POINT (549273.2185291488 6633915.062681103),POINT (627186.0800293208 6296091.388726614)
22208825,2220,8825,40657,342,1,552609,POINT (549273.2185291488 6633915.062681103),POINT (624888.1544460417 6237484.621926709)
22208995,2220,8995,40657,172,2,528577,POINT (549273.2185291488 6633915.062681103),POINT (602749.9983106416 6233076.609102093)
22209220,2220,9220,40657,38446,7,605710,POINT (549273.2185291488 6633915.062681103),POINT (661451.1977671548 6194686.506299259)
25211020,2521,1020,12200,1304729,451,612802,POINT (442454.6709403042 6652273.541484571),POINT (573082.2484702046 6145008.43370907)
25213221,2521,3221,12200,71258,18,599695,POINT (442454.6709403042 6652273.541484571),POINT (571815.1381244587 6157813.988089516)
25213320,2521,3320,12200,19865,7,576059,POINT (442454.6709403042 6652273.541484571),POINT (565955.6405053993 6179409.202056422)
25213321,2521,3321,12200,20524,2,602924,POINT (442454.6709403042 6652273.541484571),POINT (570666.0469444469 6153926.677853951)
25213322,2521,3322,12200,25947,3,617631,POINT (442454.6709403042 6652273.541484571),POINT (594619.1628683957 6157118.214678776)
25213326,2521,3326,12200,68,1,625841,POINT (442454.6709403042 6652273.541484571),POINT (592502.1593696275 6146538.323417988)
25213421,2521,3421,12200,16244,3,594476,POINT (442454.6709403042 6652273.541484571),POINT (571422.0096265917 6162788.050535546)
25213521,2521,3521,12200,31650,4,617763,POINT (442454.6709403042 6652273.541484571),POINT (591966.3938865843 6153953.745800025)
25213523,2521,3523,12200,9624,3,624728,POINT (442454.6709403042 6652273.541484571),POINT (589348.7665842462 6146607.870809368)
25213524,2521,3524,12200,6570,1,612867,POINT (442454.6709403042 6652273.541484571),POINT (588539.0847697624 6155810.673894328)
25213525,2521,3525,12200,15908,7,627961,POINT (442454.6709403042 6652273.541484571),POINT (587580.4026155119 6142292.506456386)
25213527,2521,3527,12200,6132,1,601847,POINT (442454.6709403042 6652273.541484571),POINT (585749.3500300343 6165158.817215529)
25213529,2521,3529,12200,9813,12,611215,POINT (442454.6709403042 6652273.541484571),POINT (581666.5330796808 6155860.788957479)
25213530,2521,3530,12200,9295,5,616392,POINT (442454.6709403042 6652273.541484571),POINT (584784.9533532592 6153308.175826177)
25213631,2521,3631,12200,4397,2,612662,POINT (442454.6709403042 6652273.541484571),POINT (583281.2078731833 6155365.628785741)
25213633,2521,3633,12200,7288,3,627376,POINT (442454.6709403042 6652273.541484571),POINT (591984.3794686475 6144145.517866863)
25213722,2521,3722,12200,5410,3,629537,POINT (442454.6709403042 6652273.541484571),POINT (588945.2741632864 6140931.036368545)
25213727,2521,3727,12200,8628,3,628962,POINT (442454.6709403042 6652273.541484571),POINT (590657.5221295444 6142366.791488993)
25213733,2521,3733,12200,4307,1,621208,POINT (442454.6709403042 6652273.541484571),POINT (591970.5366392424 6149665.033790103)
25213828,2521,3828,12200,21091,3,628405,POINT (442454.6709403042 6652273.541484571),POINT (600169.0660007594 6149058.795812866)
25213830,2521,3830,12200,4724,4,633440,POINT (442454.6709403042 6652273.541484571),POINT (604677.5426081594 6151288.533430437)
25213831,2521,3831,12200,8066,1,627090,POINT (442454.6709403042 6652273.541484571),POINT (592717.6448864141 6144709.386422962)
25213833,2521,3833,12200,409,1,587494,POINT (442454.6709403042 6652273.541484571),POINT (567772.9825060242 6168817.885356816)
25213837,2521,3837,12200,1344,1,590288,POINT (442454.6709403042 6652273.541484571),POINT (569594.020546787 6166324.969306257)
25213953,2521,3953,12200,19124,3,627675,POINT (442454.6709403042 6652273.541484571),POINT (596929.5701792388 6146904.617905139)
25213966,2521,3966,12200,98,5,578471,POINT (442454.6709403042 6652273.541484571),POINT (568042.144798164 6180332.026654204)
25213974,2521,3974,12200,273,1,669339,POINT (442454.6709403042 6652273.541484571),POINT (640255.2847550659 6149503.651079448)
25213987,2521,3987,12200,2813,8,626385,POINT (442454.6709403042 6652273.541484571),POINT (595311.0027222665 6148346.165386693)
25214220,2521,4220,12200,51830,2,484107,POINT (442454.6709403042 6652273.541484571),POINT (766475.5195453273 6415360.379009241)
25215320,2521,5320,12200,26231,22,525707,POINT (442454.6709403042 6652273.541484571),POINT (422937.9810020199 6187566.893377856)
25215321,2521,5321,12200,18041,1,466801,POINT (442454.6709403042 6652273.541484571),POINT (381560.5426038019 6237508.70162149)
25215323,2521,5323,12200,12816,5,530145,POINT (442454.6709403042 6652273.541484571),POINT (459139.5927728665 6190793.685035946)
25215421,2521,5421,12200,10630,7,521399,POINT (442454.6709403042 6652273.541484571),POINT (478168.5305876654 6204951.642408893)
25215422,2521,5422,12200,10085,5,519738,POINT (442454.6709403042 6652273.541484571),POINT (467732.0998145878 6202465.575935196)
25215423,2521,5423,12200,9857,4,456320,POINT (442454.6709403042 6652273.541484571),POINT (370211.3425855851 6249962.711012445)
