CCOMP96,CCOMP04,REG96A04,MODIF96A04
124106007,124106007,0,SIN MODIFICACION
124106010,124106010,0,SIN MODIFICACION
124106011,124106011,0,SIN MODIFICACION
124106008,124106500,1,PARTICION
124106008,124106800,1,PARTICION
124106008,124106801,1,PARTICION
124106008,124106802,1,PARTICION
124106008,124106803,1,PARTICION
124106008,124106804,1,PARTICION
124106008,124106805,1,PARTICION
124106008,124106806,1,PARTICION
124106008,124106807,1,PARTICION
124106008,124106808,1,PARTICION
124107001,124107001,0,SIN MODIFICACION
124107002,124107002,0,SIN MODIFICACION
124107007,124107007,0,SIN MODIFICACION
124107013,124107013,0,SIN MODIFICACION
124107014,124107014,0,SIN MODIFICACION
124107015,124107015,0,SIN MODIFICACION
124107500,124107500,0,SIN MODIFICACION
124107501,124107501,0,SIN MODIFICACION
124108001,124108001,0,SIN MODIFICACION
124108002,124108002,0,SIN MODIFICACION
124108005,124108005,0,SIN MODIFICACION
124108008,124108008,0,SIN MODIFICACION
124108009,124108009,0,SIN MODIFICACION
124108011,124108011,0,SIN MODIFICACION
124108012,124108012,0,SIN MODIFICACION
124109001,124109001,0,SIN MODIFICACION
124109002,124109002,0,SIN MODIFICACION
124109003,124109003,0,SIN MODIFICACION
124109004,124109004,0,SIN MODIFICACION
124109005,124109005,0,SIN MODIFICACION
124110001,124110001,0,SIN MODIFICACION
124110002,124110002,0,SIN MODIFICACION
124110003,124110003,0,SIN MODIFICACION
124110004,124110004,0,SIN MODIFICACION
124110005,124110005,0,SIN MODIFICACION
124110006,124110006,0,SIN MODIFICACION
124110007,124110007,0,SIN MODIFICACION
124110008,124110008,0,SIN MODIFICACION
124110009,124110009,0,SIN MODIFICACION
124111004,124111004,0,SIN MODIFICACION
124111005,124111005,0,SIN MODIFICACION
124111007,124111007,0,SIN MODIFICACION
124111008,124111008,0,SIN MODIFICACION
124112001,124112001,0,SIN MODIFICACION
124112007,124112007,0,SIN MODIFICACION
124112008,124112008,0,SIN MODIFICACION
124112009,124112009,0,SIN MODIFICACION
124112010,124112010,0,SIN MODIFICACION
124113001,124113001,0,SIN MODIFICACION
124113002,124113002,0,SIN MODIFICACION
124113003,124113003,0,SIN MODIFICACION
124113004,124113004,0,SIN MODIFICACION
124113005,124113005,0,SIN MODIFICACION
124113006,124113006,0,SIN MODIFICACION
124113007,124113007,0,SIN MODIFICACION
124113008,124113008,0,SIN MODIFICACION
124113009,124113009,0,SIN MODIFICACION
124114001,124114001,0,SIN MODIFICACION
124114002,124114002,0,SIN MODIFICACION
124114003,124114003,0,SIN MODIFICACION
124114004,124114004,0,SIN MODIFICACION
124114008,124114008,0,SIN MODIFICACION
124115001,124115001,0,SIN MODIFICACION
124115002,124115002,0,SIN MODIFICACION
124115003,124115003,0,SIN MODIFICACION
124115004,124115004,0,SIN MODIFICACION
124115005,124115005,0,SIN MODIFICACION
124115006,124115006,0,SIN MODIFICACION
124115007,124115007,0,SIN MODIFICACION
124115008,124115008,0,SIN MODIFICACION
124115011,124115011,0,SIN MODIFICACION
124116001,124116001,0,SIN MODIFICACION
124116002,124116002,0,SIN MODIFICACION
124116003,124116003,0,SIN MODIFICACION
124116004,124116004,0,SIN MODIFICACION
124116005,124116005,0,SIN MODIFICACION
124116006,124116006,0,SIN MODIFICACION
124116010,124116010,0,SIN MODIFICACION
124116011,124116011,0,SIN MODIFICACION
124116012,124116012,0,SIN MODIFICACION
124116013,124116013,0,SIN MODIFICACION
124116020,124116020,0,SIN MODIFICACION
124117005,124117005,0,SIN MODIFICACION
124117006,124117006,0,SIN MODIFICACION
124117007,124117007,0,SIN MODIFICACION
124117008,124117008,0,SIN MODIFICACION
124117009,124117009,0,SIN MODIFICACION
124117012,124117012,0,SIN MODIFICACION
124117013,124117013,0,SIN MODIFICACION
124117014,124117014,0,SIN MODIFICACION
124117015,124117015,0,SIN MODIFICACION
124118001,124118001,0,SIN MODIFICACION
124118002,124118002,0,SIN MODIFICACION
124118003,124118003,0,SIN MODIFICACION
124118004,124118004,0,SIN MODIFICACION
124118005,124118005,0,SIN MODIFICACION
124118006,124118006,0,SIN MODIFICACION
124118007,124118007,0,SIN MODIFICACION
124118008,124118008,0,SIN MODIFICACION
124118009,124118009,0,SIN MODIFICACION
124118010,124118010,0,SIN MODIFICACION
124118011,124118011,0,SIN MODIFICACION
124118012,124118012,0,SIN MODIFICACION
124118013,124118013,0,SIN MODIFICACION
124118014,124118014,0,SIN MODIFICACION
124118015,124118015,0,SIN MODIFICACION
124118016,124118016,0,SIN MODIFICACION
124118017,124118017,0,SIN MODIFICACION
124118032,124118032,0,SIN MODIFICACION
124118500,124118500,0,SIN MODIFICACION
124119003,124119003,0,SIN MODIFICACION
124119004,124119004,0,SIN MODIFICACION
124119005,124119005,0,SIN MODIFICACION
124119006,124119006,0,SIN MODIFICACION
124119007,124119007,0,SIN MODIFICACION
124119008,124119008,0,SIN MODIFICACION
124119009,124119500,1,PARTICION
124119009,124119800,1,PARTICION
124120001,124120001,0,SIN MODIFICACION
124120002,124120002,0,SIN MODIFICACION
124120003,124120003,0,SIN MODIFICACION
124120004,124120004,0,SIN MODIFICACION
124120005,124120005,0,SIN MODIFICACION
124120006,124120006,0,SIN MODIFICACION
124120007,124120007,0,SIN MODIFICACION
124120009,124120009,0,SIN MODIFICACION
124120018,124120018,0,SIN MODIFICACION
124120019,124120019,0,SIN MODIFICACION
124120008,124120800,0,SIN MODIFICACION
124121001,124121001,0,SIN MODIFICACION
124121002,124121002,0,SIN MODIFICACION
124121003,124121003,0,SIN MODIFICACION
124121005,124121005,0,SIN MODIFICACION
124121006,124121006,0,SIN MODIFICACION
124121007,124121007,0,SIN MODIFICACION
124121008,124121008,0,SIN MODIFICACION
124121009,124121009,0,SIN MODIFICACION
124121010,124121010,0,SIN MODIFICACION
124121011,124121011,0,SIN MODIFICACION
124121014,124121014,0,SIN MODIFICACION
124121015,124121015,0,SIN MODIFICACION
124121019,124121019,0,SIN MODIFICACION
124121021,124121021,0,SIN MODIFICACION
124121022,124121022,0,SIN MODIFICACION
124121500,124121500,0,SIN MODIFICACION
124121501,124121501,0,SIN MODIFICACION
124121502,124121502,0,SIN MODIFICACION
124121503,124121503,0,SIN MODIFICACION
124121504,124121504,0,SIN MODIFICACION
124121505,124121505,0,SIN MODIFICACION
124121507,124121507,0,SIN MODIFICACION
124121508,124121508,0,SIN MODIFICACION
124121509,124121509,0,SIN MODIFICACION
124121510,124121510,0,SIN MODIFICACION
124121511,124121511,0,SIN MODIFICACION
124121512,124121512,0,SIN MODIFICACION
124121514,124121514,0,SIN MODIFICACION
124121520,124121520,0,SIN MODIFICACION
124122001,124122001,0,SIN MODIFICACION
124122002,124122002,0,SIN MODIFICACION
124122003,124122003,0,SIN MODIFICACION
124122004,124122004,0,SIN MODIFICACION
124122005,124122005,0,SIN MODIFICACION
124122006,124122006,0,SIN MODIFICACION
124122007,124122007,0,SIN MODIFICACION
124123001,124123001,0,SIN MODIFICACION
124123002,124123002,0,SIN MODIFICACION
124123003,124123003,0,SIN MODIFICACION
124123004,124123004,0,SIN MODIFICACION
124123005,124123005,0,SIN MODIFICACION
124123006,124123006,0,SIN MODIFICACION
124123009,124123009,0,SIN MODIFICACION
124124001,124124001,0,SIN MODIFICACION
124124002,124124002,0,SIN MODIFICACION
124124005,124124005,0,SIN MODIFICACION
124124006,124124006,0,SIN MODIFICACION
124124007,124124007,0,SIN MODIFICACION
124124011,124124011,0,SIN MODIFICACION
124124012,124124012,0,SIN MODIFICACION
124124017,124124017,0,SIN MODIFICACION
124124018,124124018,0,SIN MODIFICACION
124125001,124125001,1,PARTICION
124125002,124125002,0,SIN MODIFICACION
124125003,124125003,0,SIN MODIFICACION
124125005,124125005,0,SIN MODIFICACION
124125006,124125006,0,SIN MODIFICACION
124125009,124125009,0,SIN MODIFICACION
124125010,124125010,0,SIN MODIFICACION
124125011,124125011,0,SIN MODIFICACION
124125012,124125012,0,SIN MODIFICACION
124125013,124125013,0,SIN MODIFICACION
124125018,124125018,0,SIN MODIFICACION
124125019,124125019,0,SIN MODIFICACION
124125501,124125503,1,PARTICION
124125501,124125504,1,PARTICION
124125001,124125505,1,PARTICION
124125502,124125506,0,SIN MODIFICACION
124126001,124126001,0,SIN MODIFICACION
124126002,124126002,0,SIN MODIFICACION
124126003,124126003,0,SIN MODIFICACION
124126004,124126004,0,SIN MODIFICACION
124126006,124126006,0,SIN MODIFICACION
124126501,124126501,0,SIN MODIFICACION
124126502,124126502,0,SIN MODIFICACION
124126503,124126503,0,SIN MODIFICACION
124126504,124126504,0,SIN MODIFICACION
124126505,124126505,0,SIN MODIFICACION
124126506,124126506,0,SIN MODIFICACION
124126507,124126507,0,SIN MODIFICACION
124201005,124201005,0,SIN MODIFICACION
124201006,124201006,0,SIN MODIFICACION
124201007,124201007,0,SIN MODIFICACION
124201008,124201008,0,SIN MODIFICACION
124201009,124201009,0,SIN MODIFICACION
124202003,124202003,0,SIN MODIFICACION
124202006,124202006,0,SIN MODIFICACION
124202008,124202008,0,SIN MODIFICACION
124206012,124206012,0,SIN MODIFICACION
124206013,124206013,0,SIN MODIFICACION
124206014,124206014,0,SIN MODIFICACION
124206015,124206015,0,SIN MODIFICACION
124206016,124206016,0,SIN MODIFICACION
124206017,124206017,0,SIN MODIFICACION
124206018,124206018,0,SIN MODIFICACION
124206019,124206019,0,SIN MODIFICACION
124206020,124206020,0,SIN MODIFICACION
124206021,124206021,0,SIN MODIFICACION
124206022,124206022,0,SIN MODIFICACION
124206023,124206023,0,SIN MODIFICACION
124206024,124206024,0,SIN MODIFICACION
124206026,124206026,0,SIN MODIFICACION
124207003,124207003,0,SIN MODIFICACION
124207004,124207004,0,SIN MODIFICACION
124207005,124207005,0,SIN MODIFICACION
124207006,124207006,0,SIN MODIFICACION
124207008,124207008,0,SIN MODIFICACION
124207009,124207009,0,SIN MODIFICACION
124207010,124207010,0,SIN MODIFICACION
124207011,124207011,0,SIN MODIFICACION
124207012,124207012,0,SIN MODIFICACION
124208003,124208003,0,SIN MODIFICACION
124208004,124208004,0,SIN MODIFICACION
124208006,124208006,0,SIN MODIFICACION
124208007,124208007,0,SIN MODIFICACION
124208010,124208010,0,SIN MODIFICACION
124208013,124208013,0,SIN MODIFICACION
124209006,124209006,0,SIN MODIFICACION
124209007,124209007,0,SIN MODIFICACION
124209008,124209008,0,SIN MODIFICACION
124209009,124209009,0,SIN MODIFICACION
124210010,124210010,0,SIN MODIFICACION
124210011,124210011,0,SIN MODIFICACION
124210012,124210012,0,SIN MODIFICACION
124210013,124210013,0,SIN MODIFICACION
124211001,124211001,0,SIN MODIFICACION
124211002,124211002,0,SIN MODIFICACION
124211003,124211003,0,SIN MODIFICACION
124211006,124211006,0,SIN MODIFICACION
124211009,124211009,0,SIN MODIFICACION
124211010,124211010,0,SIN MODIFICACION
124212002,124212002,0,SIN MODIFICACION
124212003,124212003,0,SIN MODIFICACION
124212004,124212004,0,SIN MODIFICACION
124212005,124212005,0,SIN MODIFICACION
124212006,124212006,0,SIN MODIFICACION
124212011,124212011,0,SIN MODIFICACION
124213010,124213010,0,SIN MODIFICACION
124213011,124213011,0,SIN MODIFICACION
124213012,124213012,0,SIN MODIFICACION
124213013,124213013,0,SIN MODIFICACION
124213014,124213014,0,SIN MODIFICACION
124214005,124214005,0,SIN MODIFICACION
124214006,124214006,0,SIN MODIFICACION
124214007,124214007,0,SIN MODIFICACION
124214009,124214009,0,SIN MODIFICACION
124214010,124214010,0,SIN MODIFICACION
124215009,124215009,0,SIN MODIFICACION
124215010,124215010,0,SIN MODIFICACION
124215012,124215012,0,SIN MODIFICACION
124215013,124215013,0,SIN MODIFICACION
124215014,124215014,0,SIN MODIFICACION
124216007,124216007,0,SIN MODIFICACION
124216008,124216008,0,SIN MODIFICACION
124216009,124216009,0,SIN MODIFICACION
124216014,124216014,0,SIN MODIFICACION
124216015,124216015,0,SIN MODIFICACION
124216016,124216016,0,SIN MODIFICACION
124216017,124216017,0,SIN MODIFICACION
124216018,124216018,0,SIN MODIFICACION
124216019,124216019,0,SIN MODIFICACION
124216400,124216400,0,SIN MODIFICACION
124217001,124217001,0,SIN MODIFICACION
124217002,124217002,0,SIN MODIFICACION
124217003,124217003,0,SIN MODIFICACION
124217004,124217004,0,SIN MODIFICACION
124217010,124217010,0,SIN MODIFICACION
124217011,124217011,0,SIN MODIFICACION
124217016,124217016,2,FUSION
124217017,124217017,0,SIN MODIFICACION
124217018,124217018,0,SIN MODIFICACION
124217403,124217016,2,FUSION
124218018,124218018,0,SIN MODIFICACION
124218023,124218023,0,SIN MODIFICACION
124218025,124218025,0,SIN MODIFICACION
124218021,124218500,1,PARTICION
124218022,124218501,1,PARTICION
124218024,124218502,1,PARTICION
124218028,124218503,1,PARTICION
124218029,124218504,1,PARTICION
124218029,124218505,1,PARTICION
124218021,124218800,1,PARTICION
124218021,124218801,1,PARTICION
124218021,124218803,1,PARTICION
124218021,124218804,1,PARTICION
124218022,124218805,1,PARTICION
124218022,124218806,1,PARTICION
124218022,124218808,1,PARTICION
124218022,124218809,1,PARTICION
124218024,124218810,1,PARTICION
124218024,124218811,1,PARTICION
124218024,124218813,1,PARTICION
124218024,124218814,1,PARTICION
124218028,124218816,1,PARTICION
124218028,124218817,1,PARTICION
124218028,124218818,1,PARTICION
124218029,124218819,1,PARTICION
124218029,124218820,1,PARTICION
124218029,124218821,1,PARTICION
124218029,124218824,1,PARTICION
124218029,124218825,1,PARTICION
124218029,124218826,1,PARTICION
124219001,124219001,0,SIN MODIFICACION
124219002,124219002,0,SIN MODIFICACION
124219010,124219010,0,SIN MODIFICACION
124219011,124219011,0,SIN MODIFICACION
124219012,124219012,0,SIN MODIFICACION
124219016,124219016,0,SIN MODIFICACION
124219017,124219017,0,SIN MODIFICACION
124219018,124219018,0,SIN MODIFICACION
124219023,124219023,0,SIN MODIFICACION
124219400,124219024,2,FUSION
124219025,124219025,0,SIN MODIFICACION
124220010,124220010,0,SIN MODIFICACION
124220011,124220011,0,SIN MODIFICACION
124220012,124220012,0,SIN MODIFICACION
124220013,124220013,0,SIN MODIFICACION
124220014,124220014,0,SIN MODIFICACION
124220015,124220015,0,SIN MODIFICACION
124220016,124220016,0,SIN MODIFICACION
124220017,124220017,0,SIN MODIFICACION
124221012,124221012,0,SIN MODIFICACION
124221013,124221013,0,SIN MODIFICACION
124221016,124221016,0,SIN MODIFICACION
124221017,124221017,0,SIN MODIFICACION
124221018,124221018,0,SIN MODIFICACION
124221020,124221020,0,SIN MODIFICACION
124221023,124221023,0,SIN MODIFICACION
124221024,124221024,0,SIN MODIFICACION
124221025,124221025,0,SIN MODIFICACION
124221400,124221400,0,SIN MODIFICACION
124221401,124221401,0,SIN MODIFICACION
124221501,124221501,0,SIN MODIFICACION
124221502,124221502,0,SIN MODIFICACION
124221504,124221504,0,SIN MODIFICACION
124222008,124222008,0,SIN MODIFICACION
124222009,124222009,0,SIN MODIFICACION
124222010,124222010,0,SIN MODIFICACION
124222011,124222011,0,SIN MODIFICACION
124222012,124222012,0,SIN MODIFICACION
124222013,124222013,0,SIN MODIFICACION
124223007,124223007,0,SIN MODIFICACION
124223008,124223008,0,SIN MODIFICACION
124223010,124223010,0,SIN MODIFICACION
124223011,124223011,0,SIN MODIFICACION
124223012,124223012,0,SIN MODIFICACION
124224003,124224003,0,SIN MODIFICACION
124224004,124224004,0,SIN MODIFICACION
124224008,124224008,0,SIN MODIFICACION
124224009,124224009,0,SIN MODIFICACION
124224010,124224010,0,SIN MODIFICACION
124224013,124224013,0,SIN MODIFICACION
124224014,124224014,0,SIN MODIFICACION
124224015,124224015,0,SIN MODIFICACION
124224016,124224016,0,SIN MODIFICACION
124225004,124225004,0,SIN MODIFICACION
124225007,124225007,0,SIN MODIFICACION
124225008,124225008,0,SIN MODIFICACION
124225014,124225014,0,SIN MODIFICACION
124225015,124225015,0,SIN MODIFICACION
124225016,124225016,0,SIN MODIFICACION
124225017,124225017,0,SIN MODIFICACION
124225020,124225020,0,SIN MODIFICACION
124225021,124225021,0,SIN MODIFICACION
124225022,124225022,0,SIN MODIFICACION
124225500,124225500,0,SIN MODIFICACION
124225502,124225502,0,SIN MODIFICACION
124225501,124225503,1,PARTICION
124225501,124225504,1,PARTICION
124226005,124226005,0,SIN MODIFICACION
124226007,124226007,0,SIN MODIFICACION
124226008,124226008,0,SIN MODIFICACION
124226009,124226009,0,SIN MODIFICACION
124226400,124226400,0,SIN MODIFICACION
124318019,124318019,0,SIN MODIFICACION
124318020,124318020,0,SIN MODIFICACION
124318026,124318026,0,SIN MODIFICACION
124318027,124318027,0,SIN MODIFICACION
124318030,124318030,0,SIN MODIFICACION
124318031,124318031,0,SIN MODIFICACION
124319013,124319013,0,SIN MODIFICACION
124319014,124319014,0,SIN MODIFICACION
124319015,124319015,0,SIN MODIFICACION
124319019,124319019,0,SIN MODIFICACION
124319020,124319020,0,SIN MODIFICACION
124319021,124319021,0,SIN MODIFICACION
124319022,124319022,0,SIN MODIFICACION
124319026,124319026,0,SIN MODIFICACION
124319027,124319027,0,SIN MODIFICACION
124319028,124319028,0,SIN MODIFICACION
124319029,124319029,0,SIN MODIFICACION
125001001,125001001,0,SIN MODIFICACION
199001002,199001002,0,SIN MODIFICACION
199001003,199001003,0,SIN MODIFICACION
199001004,199001004,0,SIN MODIFICACION
199001005,199001005,0,SIN MODIFICACION
199001001,199001006,1,PARTICION
199001001,199001501,1,PARTICION
199001001,199001502,1,PARTICION
199001001,199001503,1,PARTICION
199001001,199001504,1,PARTICION
199002003,199002003,1,PARTICION
199002002,199002006,1,PARTICION
199002001,199002007,0,SIN MODIFICACION
199002004,199002008,1,PARTICION
199002004,199002009,1,PARTICION
199002003,199002010,1,PARTICION
199002004,199002011,1,PARTICION
199002004,199002012,1,PARTICION
199002004,199002013,1,PARTICION
199002901,199002014,1,PARTICION
199002901,199002015,1,PARTICION
199002004,199002016,1,PARTICION
199002004,199002017,1,PARTICION
199002004,199002018,1,PARTICION
199002005,199002019,1,PARTICION
199002005,199002020,1,PARTICION
199002005,199002021,1,PARTICION
199002005,199002022,1,PARTICION
199002004,199002023,1,PARTICION
199002004,199002024,1,PARTICION
199002004,199002025,1,PARTICION
199002004,199002026,1,PARTICION
199002004,199002027,1,PARTICION
199002004,199002028,1,PARTICION
199002004,199002029,1,PARTICION
199002004,199002030,1,PARTICION
199002004,199002031,1,PARTICION
199002005,199002032,1,PARTICION
199002005,199002033,1,PARTICION
199003002,199003002,0,SIN MODIFICACION
199003003,199003003,0,SIN MODIFICACION
199003001,199003005,1,PARTICION
199003001,199003006,1,PARTICION
199003001,199003007,1,PARTICION
199003001,199003008,1,PARTICION
199003001,199003009,1,PARTICION
199003001,199003010,1,PARTICION
199003001,199003011,1,PARTICION
199003001,199003012,1,PARTICION
199003001,199003800,1,PARTICION
199003001,199003801,1,PARTICION
199004003,199004003,0,SIN MODIFICACION
199004004,199004004,0,SIN MODIFICACION
199004005,199004005,0,SIN MODIFICACION
199004007,199004007,0,SIN MODIFICACION
199004008,199004008,0,SIN MODIFICACION
199004010,199004010,0,SIN MODIFICACION
199004011,199004011,0,SIN MODIFICACION
199004012,199004012,0,SIN MODIFICACION
199004014,199004014,2,FUSION
199004016,199004016,0,SIN MODIFICACION
199004017,199004017,0,SIN MODIFICACION
199004018,199004018,2,FUSION
199004019,199004018,2,FUSION
199004020,199004020,0,SIN MODIFICACION
199004021,199004021,0,SIN MODIFICACION
199004022,199004014,2,FUSION
199004023,199004023,0,SIN MODIFICACION
199004024,199004024,0,SIN MODIFICACION
199004026,199004026,0,SIN MODIFICACION
199004025,199004027,1,PARTICION
199004025,199004028,1,PARTICION
199004025,199004029,1,PARTICION
199004006,199004030,0,SIN MODIFICACION
199004025,199004032,1,PARTICION
199004025,199004033,1,PARTICION
199004025,199004034,1,PARTICION
199004025,199004035,1,PARTICION
199004025,199004036,1,PARTICION
199004025,199004037,1,PARTICION
199004025,199004038,1,PARTICION
